gene	log2FC	p	padj	n
SLC7A11	-7.50595401207697	0.00134762260669043	0.00776778714413852	38
OR13C8	-8.99825262289081	0.00134949739151575	0.00777569587285632	38
METTL1	-7.43286033532072	0.00135104172974292	0.00778212057040038	38
PCDHGC3	-6.11914781874646	0.00135921555534751	0.00782423003232275	38
RPS4X	0.546701224008891	0.00135895789206284	0.00782423003232275	38
PTCSC3	-8.03629306489642	0.0013616291655631	0.00783563551878169	38
ARHGAP35	-1.51738807269799	0.00136291964833967	0.00784057266437737	38
NCF2	-2.54886725324386	0.00136499371791263	0.00785001304714538	38
C3orf20	-9.0385600261255	0.00136621722278164	0.00785455743652483	38
RUNX1	-2.9776996816945	0.00136871887948479	0.00786644487267623	38
H2BFM	-7.41878298122897	0.00137161330875582	0.00787970172495096	38
SPATA17	-8.00210253132685	0.00137189488850583	0.00787970172495096	38
AMPD2	-2.6721247674399	0.00137235524136644	0.00787984905297733	38
LOC440602	-7.37581454449579	0.00137343340880513	0.00788354255902804	38
PPP1R18	-2.03726102805522	0.00137612137757764	0.00789647110204175	38
AFP	-8.92161292128812	0.00137842023627066	0.00790279071711546	38
AMBRA1	-4.55436993744478	0.00137850497791809	0.00790279071711546	38
CDCA2	-8.91253507230186	0.00137853060338275	0.00790279071711546	38
TTC17	-2.3665296968999	0.00138020143088143	0.00790986763755539	38
KLLN	-7.36319143789622	0.00138134899699936	0.00791144179102917	38
SOX7	-4.74065376221137	0.00138120716604091	0.00791144179102917	38
MAML2	-3.33636221275309	0.00138209032037558	0.0079131873775894	38
SV2C	-7.09528247712751	0.00138322181544301	0.00791716509268562	38
OR7E47P	-8.91874208074652	0.00138532868341594	0.00792672128923004	38
ZBTB12	-7.11525840150792	0.00138617727056603	0.00792907396136017	38
KATNAL2	-5.57872151545429	0.00138727312432172	0.00793283850276467	38
TMOD4	-7.30137703079607	0.00138771064667439	0.00793283850276467	38
CP	-7.54830125997928	0.0013897261853358	0.00794185578864501	38
AIPL1	-8.91552306391372	0.00139236320941346	0.00795191175079956	38
CHRDL2	-8.91859296879401	0.00139201070435685	0.00795191175079956	38
C1orf112	-7.51080884110592	0.00139412417881334	0.00795695497145764	38
OVCH1	-9.01790572780041	0.00139370251758334	0.00795695497145764	38
CAPN10	-3.69629799768103	0.00139492494788044	0.00795901936739966	38
DHRS7C	-8.04040149146497	0.00139872169470795	0.00797817122717776	38
DGKE	-4.07500087246639	0.00140109219846609	0.00798917844655391	38
LINC01518	-8.90338484506592	0.00140191808108655	0.0079913739169358	38
FGD6	-4.88889310328454	0.00140467971995697	0.0080045989574536	38
PIGV	2.70841513585155	0.00140703683005275	0.00801551119370401	38
CALML3-AS1	-7.99009572094329	0.00140823815689114	0.00801983445490595	38
AGTRAP	-2.60703020035749	0.00141052620706366	0.00802782058255668	38
YWHAEP1	-8.194637573051	0.00141027701470198	0.00802782058255668	38
AMOTL1	-3.19647522172624	0.00141427761895702	0.00804514012743426	38
FLJ33360	-8.05843760931915	0.00141445697501699	0.00804514012743426	38
AKAP6	-6.18429393629744	0.00141493981973274	0.00804536201765855	38
MICAL1	-3.06066464369457	0.00141655885307953	0.00805204212285124	38
RAB3IL1	-6.12222782837666	0.0014197787630866	0.00806781493368989	38
MIIP	-3.38819333052494	0.0014207791988546	0.00807096977049115	38
PCP4L1	-8.90707661044559	0.00142255655375878	0.00807853466478241	38
NCOA7	-2.4211425157469	0.00142469017786864	0.00808811739875505	38
SLC13A3	-5.5880735753106	0.00142667117107049	0.00809682790168903	38
ADAM8	-2.97558820046986	0.00143103179759317	0.00811903392643861	38
KIAA0101	-6.53643161676979	0.00143328782232155	0.00812674643579064	38
SGCD	-3.22641844272028	0.00143323705406921	0.00812674643579064	38
DICER1	-1.69033875549803	0.00143523177113824	0.00813522398856252	38
BRSK2	-8.89595192448772	0.00143970254412995	0.00815801438494641	38
LRRC75B	-4.92267481887974	0.00144277822360278	0.00817080291806726	38
STRC	-7.06279952051953	0.0014428609334547	0.00817080291806726	38
SLC22A20	-8.17341917300583	0.00144495486404973	0.0081801051907025	38
LRRC55	-8.2460359643182	0.00144583594112538	0.00818114904622552	38
PKNOX1	-3.722242961782	0.00144604190125815	0.00818114904622552	38
LRRC8D	-2.83660417980686	0.00144846812436785	0.00819231878016099	38
NUDT5	-2.91803187730478	0.00144901740197876	0.00819286913464408	38
C19orf43	1.30240921068567	0.00145083563255061	0.0081980353838045	38
RPL35A	0.754094243800194	0.0014507190133119	0.0081980353838045	38
CCDC151	-6.2084566136866	0.00145257063238489	0.0082051644027338	38
PDE6B	-7.31273000387069	0.00145300257807555	0.0082051644027338	38
TNNI1	-6.61456853506045	0.00145461552046607	0.00821171458719665	38
CEP170	-3.34047784012322	0.00145652698888045	0.0082199454319539	38
BUB1B	-8.12644614035931	0.00145698054338059	0.00821994594144412	38
LOC100128317	-8.15188082035679	0.00145905013219352	0.00822650132076887	38
PLCG1-AS1	-6.40429777688391	0.00145872777260584	0.00822650132076887	38
MAP3K14	-3.34982711905684	0.00145989459567107	0.00822870315165717	38
GFRA1	-2.94135430413056	0.00146077505775756	0.00823110645693856	38
LINC01209	-7.96726468437569	0.00146485079291861	0.00825150724774259	38
FOXJ3	-2.03829352675069	0.00146544507400681	0.00825229041830425	38
CRTC2	-2.43682498251702	0.00147117117636817	0.00828196270621921	38
CD6	-4.11079449367597	0.00147535980577325	0.00830296404819983	38
B3GALNT2	-2.6036604745511	0.00147645046423358	0.00830652314250844	38
AP1M1	-2.03889989602434	0.00147838549799423	0.0083148290171087	38
FLNA	-0.963821542430636	0.00147989170648759	0.00831613080391575	38
T	-8.87105670408294	0.00147999326824252	0.00831613080391575	38
TNXB	-2.20272174886227	0.00147963589980012	0.00831613080391575	38
CHUK	-3.00046100483884	0.00148117436772325	0.00832018833706831	38
DKFZp779M0652	-6.92220597645489	0.00148322141993794	0.0083263787472244	38
KLHL14	-6.25892970091846	0.00148365440246785	0.0083263787472244	38
SMARCC1	-3.10609985889677	0.00148313533301058	0.0083263787472244	38
PRPF8	-2.14380886695451	0.00148477013726624	0.00833006136744817	38
C11orf87	-8.85267899531036	0.00148637910613969	0.008331967455056	38
DEDD	-2.1359287652589	0.00148636015872615	0.008331967455056	38
GRAMD1C	-8.05891414933987	0.00148655349502525	0.008331967455056	38
LOC285889	-8.0680273938269	0.00148694845904486	0.008331967455056	38
SCAI	-4.02591124212525	0.00148916232257447	0.00834179401152888	38
PDZD7	-7.42709393386328	0.00149298494951494	0.00836062347230689	38
GPR137B	-2.88868420737567	0.00149665585354571	0.00837859192625791	38
CTNNB1	-0.941529650568661	0.00149726427053017	0.00837941013643113	38
DSPP	-7.363275963553	0.00149897562518743	0.00838639850548533	38
FAM129A	-2.69666582583934	0.00150078933534548	0.00839395503912603	38
LOC284080	-8.21902428464463	0.00150194256473476	0.00839781396389482	38
LOC100289361	4.50201312897635	0.00150486077081713	0.00841153598291769	38
CREBBP	-2.25725758072053	0.00150688275507229	0.00841505351238303	38
LRRC37A2	-5.52865788471919	0.00150604838270436	0.00841505351238303	38
OR2J2	-8.84568955165199	0.00150688086832694	0.00841505351238303	38
AGBL3	-5.80988437397022	0.0015108309077247	0.00842171741416505	38
CLK1	-1.88675201888492	0.00150870483740357	0.00842171741416505	38
HLA-H	-3.66411059551166	0.00150954734018992	0.00842171741416505	38
LOC101928476	-8.87446991121042	0.00151086363054365	0.00842171741416505	38
PADI1	-8.14660162201177	0.00151084929975759	0.00842171741416505	38
PDE6G	-7.25071450395243	0.00150910064869387	0.00842171741416505	38
LOC100129055	-8.11740994252392	0.00151139946287502	0.00842211437551046	38
STPG1	-4.32642363076392	0.00151220203360737	0.00842399700774457	38
GALNT14	-8.24855059549831	0.00151286327610219	0.00842509143038538	38
ASF1B	-7.04887987809615	0.00151772865013222	0.00844440369580934	38
COBL	-3.60137435123298	0.00151694631096993	0.00844440369580934	38
ENPP3	-5.42965851072339	0.00151755941385133	0.00844440369580934	38
SRRM2-AS1	-7.09722715098969	0.00151887156941833	0.00844816966518748	38
FYB	-2.82914326421774	0.00152008432007641	0.00844932188625595	38
KIF11	-5.80787210473839	0.00151975592051079	0.00844932188625595	38
SDHAP1	-4.72883314205605	0.00152047707800336	0.00844932188625595	38
RPS4Y1	-8.84111920228042	0.00152223515000328	0.00845649910024806	38
LHFPL3-AS2	-8.83521791665276	0.0015245789595161	0.00846692487719004	38
KAT2A	-2.42153070488401	0.00152770634238201	0.0084790976326879	38
KLHL1	-8.14300904992609	0.00152752514165149	0.0084790976326879	38
CXCR2	-2.68581727827372	0.00152927792004486	0.00848424906651478	38
FHOD3	-7.60456155179868	0.00152957058252167	0.00848424906651478	38
MYH13	-8.85389399561777	0.00153004615603258	0.00848429081382767	38
CA5B	-3.05479561860015	0.00153167420944546	0.00849072122159567	38
PRORSD1P	-5.55717875147303	0.00153489036222161	0.00850594851604741	38
C20orf194	-3.07234811384015	0.00153734651283071	0.00851695606298359	38
SCARNA10	4.6641026609396	0.00154031508313591	0.00853079484020918	38
TRIM7	-4.18455587253319	0.00154124515606228	0.00853333871226051	38
SLIT1	-6.72215772276343	0.00154232750651158	0.0085367238810795	38
HUNK	-7.09398540289529	0.00154505734809038	0.00854922300025469	38
AK9	-4.20898450784366	0.0015467965586131	0.00855623473237095	38
FAM117B	-5.00236101490864	0.00155031378341369	0.00855804564231284	38
HNRNPH2	-5.54603660232693	0.00154834574176293	0.00855804564231284	38
LNX1-AS2	-7.90296619862362	0.0015504287465855	0.00855804564231284	38
SLIT3	-1.36700907717427	0.00154962178362313	0.00855804564231284	38
SULT1C2	-8.1708049452199	0.00154971498730278	0.00855804564231284	38
TYR	-8.89024688371752	0.00155019754920621	0.00855804564231284	38
ZBTB11	-3.33666254983202	0.0015493139379147	0.00855804564231284	38
RPL13A	0.964755241887429	0.00155219387944249	0.00856518065529801	38
BTRC	-3.98899645497816	0.00155309004031698	0.00856617116964699	38
CNTNAP1	-5.37261394358948	0.00155331851021292	0.00856617116964699	38
ATP10B	-8.84604364411416	0.00155553543477334	0.00857318054914453	38
IL17RA	-2.92169842487351	0.00155526803675173	0.00857318054914453	38
SAXO2	-8.83267842999082	0.00155614471795968	0.00857393170287392	38
LOC101928979	-8.82990805711554	0.00155996108932106	0.00858973714037752	38
ZBTB40	-3.50607286339045	0.0015599019929678	0.00858973714037752	38
ARHGAP44	-5.56503567341331	0.00156091076718672	0.00859235635493279	38
LINC00865	-7.1505369287589	0.00156226987591486	0.00859722709189696	38
TDRD3	-3.31115114495368	0.00156289581545982	0.00859806144061914	38
CACNB1	-4.4861572753555	0.00156463872083962	0.00860503825626811	38
GK5	-3.33848414913871	0.00156528423431606	0.00860597734772437	38
FAM21A	-2.24350125474809	0.00156756274005721	0.00861327971779844	38
NOS1	-7.29010786001507	0.00156748344292026	0.00861327971779844	38
TARSL2	-4.28458053243033	0.00156842124900511	0.00861538544870173	38
LGR5	-8.81544647944375	0.00157311490070566	0.00863855007727702	38
LINC00494	-7.44790120713901	0.00157745762568068	0.00865977419161531	38
RALGAPA2	-2.63580772739242	0.00157802771227994	0.00865978642943276	38
WDR87	-8.86303729503596	0.00157841531212257	0.00865978642943276	38
LINC01524	-7.22482426130012	0.00157957689384403	0.00866239106960829	38
PIWIL1	-7.343507906134	0.00157984580328378	0.00866239106960829	38
PHF2	-2.80285099995432	0.00158068036049865	0.00866434620343482	38
COL11A2	-8.86259125684158	0.00158239734177829	0.00867113561499851	38
AZIN1-AS1	-5.90305886319976	0.00158438563179433	0.00867678499925553	38
ZNF624	-5.0647920910004	0.00158398039752334	0.00867678499925553	38
MPO	-7.18347099977526	0.00158549080489881	0.00868021498652997	38
GBP6	-8.81729593149466	0.00158896576009883	0.0086939880269579	38
XDH	-8.21681455622923	0.00158857252785114	0.0086939880269579	38
LINC01159	-7.90910222778702	0.00159278425797879	0.00871002013171412	38
NKAIN2	-6.70648354662796	0.0015928568840201	0.00871002013171412	38
LYPLA2	-2.68556450013726	0.00159424042972088	0.00871495665547359	38
GRM6	-9.46831498108146	0.00159639957749989	0.00872412877339177	38
KCNJ13	-6.08488837534425	0.00159751857452221	0.00872761277889213	38
GRID2	-6.13944750430458	0.00160134865926728	0.00874399898292801	38
ZSCAN20	-7.07943792086257	0.00160148268457665	0.00874399898292801	38
WDR44	-3.9018685110489	0.00160278088378962	0.00874845199652344	38
TRIM35	-3.61950514783158	0.00160543554311583	0.00876030406082503	38
TOPAZ1	-7.52066480073863	0.00160611017661178	0.00876134793001556	38
PACSIN2	-2.4703133567264	0.0016125319516579	0.00879373245719096	38
WIF1	-6.93890662644271	0.00161404757251086	0.00879935048027201	38
ADRBK2	-1.0393792950857	0.0016179336000728	0.00881788405547796	38
ZDHHC23	-8.80665455866126	0.00161853035312553	0.00881848503489826	38
POLR2A	-2.68991136512374	0.00162033129046332	0.00882430110754685	38
TACC3	-3.17441469346406	0.00162057143416028	0.00882430110754685	38
RERE	-1.59129013036498	0.00162148618859066	0.00882663067284773	38
BMX	-6.09606673119515	0.00162520874409456	0.00884423863830743	38
HCAR3	-3.06511485733956	0.00162672311063079	0.00884982287707214	38
MPP2	-8.78330530523956	0.00163201378478029	0.00887594175718944	38
EXOC6B	-2.88021313168746	0.00163613375070937	0.00888862777481191	38
FGR	-2.86661456064631	0.00163639067253103	0.00888862777481191	38
LINC00957	-6.12596511992418	0.00163679811950804	0.00888862777481191	38
SOX5	-5.20921642137735	0.0016357393121898	0.00888862777481191	38
ZNF292	-2.28430355661783	0.00163550179127612	0.00888862777481191	38
OXER1	-6.99175098587108	0.00163816521136343	0.00889338747720424	38
DTX3L	-3.37531572145513	0.00164203486807587	0.00890905898042839	38
PERM1	-8.01305638221828	0.00164195500143	0.00890905898042839	38
SLC16A6	-5.96449624781277	0.00164578359281545	0.00892651302522689	38
TCAF2	-6.31879524751297	0.00164623672109745	0.00892651302522689	38
ZNF853	-6.5294895061906	0.00164796194344387	0.00893319561866241	38
HABP4	-2.25145117860522	0.00164954639567399	0.00893911136453885	38
FANCI	-3.5184399184658	0.00165128293922611	0.00894385147163128	38
HKDC1	-8.22613398232738	0.0016514078929525	0.00894385147163128	38
C1orf127	-8.8026768195814	0.00165210642058597	0.00894496209258118	38
FER1L5	-8.95277655459092	0.00165624536885487	0.00896287464995709	38
GRID2IP	-7.24971945812974	0.00165751840711284	0.00896287464995709	38
PLCXD3	-6.89151313577349	0.00165788705805186	0.00896287464995709	38
SLC6A3	-7.24518838769047	0.00165658743762838	0.00896287464995709	38
WIPF2	-2.59117952144911	0.00165712477232757	0.00896287464995709	38
CIZ1	-1.02122606557487	0.00166216242160779	0.00898330894945867	38
FAM19A2	-7.70269028638655	0.00166391169514265	0.00899008265211648	38
EDAR	-9.43020114848833	0.00166758955172872	0.00900726930994831	38
SLC23A2	-2.8962827755307	0.00166932207179344	0.0090139413748584	38
LRRC36	-8.20077139391439	0.00167054925040446	0.00901788155511662	38
RTEL1	-7.94252958319846	0.00167189266553226	0.00902244666510964	38
CEP104	-2.58886962438494	0.00167511166862548	0.00903692770900246	38
STON2	-4.20786878518429	0.00167557312461837	0.00903692770900246	38
SOX14	-8.77937656201749	0.00167750225991542	0.00904464112596279	38
AIM1L	-6.95883384212661	0.00167950016009862	0.00904482603688382	38
CELF2	-1.24138592202286	0.00167889960193637	0.00904482603688382	38
ETNPPL	-8.77902034228057	0.00167953243449831	0.00904482603688382	38
USP54	-4.20970680136423	0.00167915438055976	0.00904482603688382	38
CXorf23	-4.51721911004004	0.0016822941901123	0.00905614073704884	38
FAM107B	1.16964642233603	0.00168338614763374	0.00905614073704884	38
NUMA1	-1.34314917373421	0.00168305325380781	0.00905614073704884	38
TTPA	-6.55626830415118	0.00168363183559632	0.00905614073704884	38
LOC728752	-6.14875419122871	0.00168452387315854	0.00905825103789525	38
PDE7A	-3.29698035933992	0.00168525320193428	0.00905948540672085	38
CSNK2A1	-2.65928368180267	0.00168623746580963	0.00906208910249962	38
LRRN4	-8.75989437512312	0.00168747721440386	0.00906606386055089	38
FANCL	-4.53143824471865	0.00168949816013698	0.00907423204408981	38
GOLGA8B	-2.77703406857692	0.00169083935855824	0.00907874557244823	38
APBB1IP	-1.76039361843484	0.00169203115470927	0.00908245446888214	38
RPS5	0.768193146775388	0.0016931092983502	0.00908555128809773	38
C1orf168	-8.76921692363283	0.00169438366716067	0.00908969894484211	38
LOC100506085	-8.79392737631571	0.00169993087471315	0.00911675945737435	38
KIF20A	-7.88490592492764	0.0017019689939254	0.00912499022563909	38
RAG2	-8.74977912318926	0.00170411240682231	0.00913378048446719	38
FRMD6	-4.83802070911221	0.00170563065876736	0.00913921577046287	38
HSPA4L	-8.09432517828442	0.00170672873508199	0.00913969624249075	38
MICALCL	-7.11941858609251	0.00170627998173288	0.00913969624249075	38
CD163L1	-4.92858734862461	0.00170802212643306	0.00914392117124987	38
SHANK2-AS1	-8.05344820240275	0.00170960604043099	0.00914969846321006	38
GYS2	-4.84066457761038	0.00171036671209981	0.00915106770668044	38
EGFLAM	-2.51140060717747	0.00171141539146001	0.00915397663056817	38
OPRK1	-6.68780495398633	0.00171578566209862	0.00917464504332202	38
LIMS2	-1.66367447532456	0.0017163422846018	0.00917491494927068	38
NEBL	-5.07463455388432	0.00171793906527527	0.00917915576473924	38
ZFPM2-AS1	-7.11870607399667	0.00171814837037349	0.00917915576473924	38
DRAP1	-1.28947142916805	0.00171918426974178	0.00917927931004688	38
UTS2	-6.95018586885983	0.00171899051948241	0.00917927931004688	38
CENPF	-4.13630489006611	0.00172113451273388	0.00918424288182737	38
PIP5K1B	-4.63220152159883	0.00172140006711635	0.00918424288182737	38
ZNF48	-5.80297421960402	0.00172163387832788	0.00918424288182737	38
LOC101928446	-7.46899550352515	0.00172524131112301	0.00919633241260853	38
SHANK1	-8.73783927849582	0.00172457242853684	0.00919633241260853	38
TOMM34	-4.51497959364652	0.00172542210709337	0.00919633241260853	38
FAF2	-2.34558676207991	0.00172980874816538	0.00921700269782302	38
KDM3A	-3.28448903195771	0.00173210755421056	0.00922653941674255	38
CDH8	-9.39612681585782	0.00173369884915656	0.00923230289032343	38
MYOM3	-8.75425272350516	0.00173620977225115	0.00924295874936758	38
AQP9	-2.56966695851585	0.00173917909130513	0.00925604797066589	38
HPS3	-4.04251287728188	0.00174041249174896	0.00925989352448884	38
TMEM176B	-2.38371929429314	0.00174119727900419	0.00926135066798974	38
CYP4F2	-8.73567082150405	0.00174379894178056	0.00927246800165922	38
HORMAD2-AS1	-6.6142169896129	0.00174724311804678	0.00928576371055173	38
MYHAS	-5.35648037686318	0.00174732388242356	0.00928576371055173	38
VAMP4	-2.55552030916453	0.00175354791859695	0.00931610876916966	38
EIF4E1B	-8.73683029909308	0.00175502788067494	0.00932123949399199	38
FAR2P2	-6.61445879738419	0.00175756664751179	0.00933198905080438	38
SAMD1	-3.21686850406407	0.00176081022583398	0.00934647348863617	38
CYP2C18	-8.73100284976394	0.00176212045116917	0.00935069011075633	38
C10orf107	-8.88134628390715	0.00176479967489937	0.00936190624604588	38
DIS3	-3.32779256304955	0.00176526703530561	0.00936190624604588	38
LAIR1	-1.75625061029889	0.00176616035342153	0.00936390427799712	38
ENDOD1	-2.96218618147872	0.00176695878824133	0.00936539823229551	38
GLDC	-8.75833472738046	0.00176763698233527	0.00936625418848039	38
FREM2	-5.21848093482788	0.00177022542414007	0.00937701591553075	38
SIGLEC14	-4.88394411392136	0.0017707025695847	0.00937701591553075	38
MAFF	-2.95976087137686	0.00177135512045137	0.00937773197091762	38
KLK10	-6.9951224160099	0.00177322883415756	0.00938491067935013	38
LINC00907	-8.10649344624339	0.0017758288215172	0.00939318618256266	38
STRA6	-8.75451489800108	0.00177564884840314	0.00939318618256266	38
FLJ42102	-7.52471411904705	0.00177700395490057	0.00939666006140099	38
BTN1A1	-8.73590698769855	0.00177845541536667	0.00940159268426702	38
ZNF385B	-8.02071459640086	0.00177911567597549	0.00940234106659118	38
LOC401286	-8.71359220940266	0.00178081921373637	0.00940836924258818	38
SYT13	-8.80800140182364	0.00178129438078902	0.00940836924258818	38
ADAM11	-8.02545591801366	0.00178294421891087	0.00941434018531821	38
FAM204A	-1.73164792001583	0.00178825533433677	0.00943963437551621	38
GUSBP4	-7.92244905422695	0.00178983262248447	0.00944520988290422	38
DOPEY1	-3.38611190230579	0.00179122416214846	0.00944980220816795	38
PCDHGA12	-7.8963190303226	0.00179558633936659	0.00947005923005477	38
RAPSN	-7.83060330460375	0.00179689661226866	0.00947421317352939	38
DIMT1	-2.58189298321576	0.00180156376639027	0.00949605885238627	38
CACNA2D3	-7.09998068392498	0.00180346173284997	0.00950329966028236	38
MARCH6	-1.83673943687015	0.00180690110899589	0.00951865632164151	38
PWRN2	-9.35860282755252	0.00180809002701373	0.00951938655814056	38
WNT16	-7.06549289189631	0.00180782847040818	0.00951938655814056	38
PDCD6IPP2	-8.71140873224782	0.00180893214653796	0.00952105488394126	38
TRAF6	-2.7660350950472	0.00181005977573567	0.00952422454419754	38
PTX3	-8.70442976257756	0.00181064333587825	0.00952453039740714	38
OGDHL	-9.35605085558865	0.00181453680980917	0.00954224216751111	38
NHLH2	-7.94433351152906	0.00181549041382685	0.00954448803115988	38
COL18A1	-1.89037837078521	0.00181882118811448	0.00955279638641455	38
DAZAP2	-1.44818151934821	0.0018186666196575	0.00955279638641455	38
KIAA0226L	-3.55789950108179	0.0018181745711231	0.00955279638641455	38
TDGF1P3	-8.70261511852306	0.00181917874584338	0.00955279638641455	38
ENO3	-6.05768937267504	0.0018201327453002	0.00955503801739262	38
PCSK5	-3.45199840391907	0.00182292052516622	0.00956413324448279	38
PITRM1-AS1	-6.65605108160666	0.00182281338187074	0.00956413324448279	38
PLCE1	-5.06047288252333	0.00182427084238671	0.00956844836803932	38
VWA2	-7.90026446229025	0.00182783474488252	0.00958436807072186	38
RASSF7	-4.98019714733295	0.00183489519334055	0.00961860762570392	38
ZSCAN18	-2.39925256173082	0.00183629047961796	0.0096231389199291	38
KLHL28	-4.23675992574908	0.00183692953681767	0.00962370569765718	38
TCF3	-2.5270900322942	0.00183803807846163	0.00962673107433516	38
C1orf140	-8.82893810917941	0.00184002183925731	0.00963155526428451	38
RPS18	0.558550785571741	0.00183995239968818	0.00963155526428451	38
PAUPAR	-8.78745873952878	0.00184061134239583	0.00963185964307427	38
CCL2	-3.74366014702273	0.00184285005362869	0.00963421770681226	38
KLHL15	-4.49783711740965	0.00184286792640637	0.00963421770681226	38
SERF2	0.414319575963652	0.0018428530428984	0.00963421770681226	38
ZNF223	-7.91370471829633	0.00184318789690654	0.00963421770681226	38
NTRK3	-4.14823245885658	0.00184471560042767	0.00963942337531059	38
ABHD2	-2.02069279042166	0.00184879072307279	0.00965515109108051	38
AGAP1	-2.94765534374636	0.00184851471555817	0.00965515109108051	38
DDAH1	-5.19210437328168	0.00184944073289896	0.00965576387248255	38
RPGR	-3.28836253047091	0.00185156481208218	0.00966407006870536	38
RIPK4	-7.8793522851968	0.00185446163150098	0.00967640356770818	38
LINC00869	-6.21143336288322	0.00185693212181627	0.00968650606393197	38
STK35	-2.56262887814626	0.00185826909938361	0.0096906915893345	38
ROCK1	-1.86502092953097	0.00185896838243093	0.00969155014907262	38
BRCAT107	-7.84164614090575	0.00186373730713527	0.00971361879426139	38
FOXJ2	-3.50085243061833	0.00186538296204439	0.00971940125121547	38
LOC101928404	-8.6917072408791	0.00186648472505757	0.00972234730204557	38
DIRAS2	-8.71215324742798	0.0018697524515526	0.00973647448566109	38
NIT2	-1.77644409403556	0.00187027109610371	0.00973647448566109	38
GNA15	-4.3605461084607	0.00187251416162025	0.0097397601743731	38
MB21D2	-7.29624003040559	0.00187248307229062	0.0097397601743731	38
SERP1	-0.772346914039797	0.00187239665192455	0.0097397601743731	38
UBASH3B	-6.79805984254249	0.00188066659590144	0.00977935840043183	38
ENKD1	-3.71511034248322	0.00188352868389036	0.00978862512983963	38
KLC3	-7.72477220808242	0.00188333581551977	0.00978862512983963	38
POLG2	-4.66271585956625	0.00188508683025905	0.00979391486732757	38
GBP4	-2.84514749747173	0.00188833974335995	0.00980800416271799	38
ATG2B	-3.52775677351635	0.00188899403444304	0.00980859205452562	38
RGS13	-5.75252323236647	0.00189018338246249	0.00981195709447238	38
PHOX2B	-8.78608862820108	0.00189485957268568	0.00983341525166715	38
BMPR1B	-8.70896406967036	0.00189624955955205	0.00983499735793993	38
GRM4	-7.19194441510291	0.00189608750919896	0.00983499735793993	38
STAR	-5.65144820869764	0.00189828352710109	0.00984273040496607	38
DGAT2L6	-8.70469080370083	0.00189950167205029	0.0098434153256877	38
NRL	-7.84693133183387	0.0018990738873341	0.0098434153256877	38
DYNC1H1	-1.73044524133013	0.00190041219255451	0.00984531918103331	38
POLQ	-8.15079997499097	0.00190582627237479	0.00987054652552511	38
CDKL3	-3.95298764763617	0.00190706350301832	0.00987413313887837	38
NECAP1	-3.59179961940463	0.00190908498654395	0.00987895619499921	38
SLC5A1	-9.31141791422054	0.00190864050670793	0.00987895619499921	38
C14orf169	-3.51825650697369	0.00191160885865664	0.00988607375832475	38
CGNL1	-4.98697765322937	0.00191158349105009	0.00988607375832475	38
UGT3A1	-8.76955524629778	0.00191209657398834	0.00988607375832475	38
RUFY1	-2.01352272600815	0.0019191681361184	0.00991980633117143	38
ABCF2	-2.14912758692273	0.00192123626892606	0.00992490394586995	38
DOCK10	-3.02429084558265	0.00192124940398619	0.00992490394586995	38
ANKRD33B	-4.7305831848048	0.00192270640839737	0.00992960087322483	38
DFFB	-6.48560382771188	0.00192435130594015	0.00993339019454776	38
KMT2E-AS1	-3.77065584369132	0.00192453612639994	0.00993339019454776	38
NCF4	-2.91181688111756	0.00193162311781062	0.00996713129990127	38
RPF1	-2.91307218967439	0.00193245761979853	0.00996859967959245	38
BLOC1S1	1.37990169748734	0.00193422481109683	0.00997204014526514	38
SNHG18	-3.34632590876364	0.00193390367806378	0.00997204014526514	38
CDK1	-7.04098486499164	0.00193510349546945	0.00997373359749068	38
MMP24	-4.81075749775481	0.00193672096238003	0.00997923277005767	38
FAM35BP	-8.6693440687572	0.0019378856872875	0.00998239666196662	38
KIF15	-5.62639244789682	0.00193882153879555	0.00998274384395171	38
KLHL42	-3.09909596688518	0.00193905450844343	0.00998274384395171	38
FBXO31	-2.15182351958601	0.00193966007337728	0.00998302616414253	38
GK3P	-8.68942541676794	0.00194192665995603	0.0099918548296971	38
COMP	-8.11297173835252	0.00194264742139543	0.00999272696016885	38
MYLIP	-2.59972935712674	0.00194828588264039	0.0100160459996093	38
SALL3	-9.29332796968317	0.00194804360850301	0.0100160459996093	38
ACACA	-1.86110892105205	0.00194961024564519	0.0100198611435531	38
GAN	-5.3723184991528	0.00195013350882415	0.0100198611435531	38
LINC01502	-7.97849261015396	0.00195076635777392	0.0100202725325497	38
PGPEP1	-3.93058767909984	0.00195247115071112	0.0100260157842369	38
TTTY14	-7.30388059969761	0.00195299066222433	0.0100260157842369	38
LRRN2	-7.04819515263111	0.00195457899431823	0.0100313288306927	38
ABCA1	-2.13546817242058	0.00195588870135895	0.0100352093092368	38
BPIFA4P	-7.85165107077007	0.0019583867416517	0.0100366628402376	38
MED15P9	-8.70569922513208	0.00195725269668012	0.0100366628402376	38
RGL3	-5.66602840251301	0.00195828938191874	0.0100366628402376	38
SLC4A7	-3.06660641224633	0.00195799953327074	0.0100366628402376	38
ATF7IP	-1.97169809938542	0.00195937174971041	0.0100382029720567	38
SERPINB12	-8.65192608355551	0.0019597947988144	0.0100382029720567	38
C2orf54	-7.91520345125858	0.00196116865999273	0.0100383486937877	38
EHD3	-7.91390021554085	0.00196068593661587	0.0100383486937877	38
TLDC1	-4.80521105716974	0.00196148458506075	0.0100383486937877	38
