gene	log2FC	p	padj	n
SLC35E2B	-0.0269120825502183	0.868344769000085	0.999925051125472	8
AL691432.1	-0.183375558963193	0.383541915966864	0.999925051125472	8
CDK11A	0.0704710155496703	0.856977022566607	0.999925051125472	8
AL031282.2	0.228724856357345	0.231091870522087	0.999925051125472	8
SLC35E2A	-0.575134813243178	0.0129308989057243	0.999925051125472	8
NADK	0.00620144922035948	0.963409002914361	0.999925051125472	8
GNB1	0.109484843258324	0.142987329520598	0.999925051125472	8
AL109917.1	-0.773312636120633	0.0584311635123409	0.999925051125472	8
CALML6	0.614806452229323	0.444218624035771	0.999925051125472	8
TMEM52	-0.444481023656885	0.327178180316916	0.999925051125472	8
CFAP74	-0.591910393428594	0.526990475944457	0.999925051125472	8
GABRD	-0.426651205704878	0.662521008411681	0.999925051125472	8
PRKCZ	1.22377408663274	0.0831104397266344	0.999925051125472	8
PRKCZ-AS1	-0.185126484860222	0.768231027259907	0.999925051125472	8
FAAP20	-0.151873926054572	0.37212043226361	0.999925051125472	8
AL590822.1	-0.338362001127373	0.600857926457417	0.999925051125472	8
SKI	-0.141591013655559	0.489231515480974	0.999925051125472	8
AL590822.3	0.241396678601611	0.479383805416723	0.999925051125472	8
MORN1	0.13159031741867	0.506420819051572	0.999925051125472	8
AL513477.1	0.0547354353261295	0.845814591892413	0.999925051125472	8
AL513477.2	1.30564479840884	0.101732690159391	0.999925051125472	8
RER1	-0.0950471723381938	0.296055612858995	0.999925051125472	8
PEX10	0.054894257466768	0.631337722248849	0.999925051125472	8
PLCH2	0.123977432325308	0.702602740272497	0.999925051125472	8
PANK4	-0.171692644688442	0.266683288038369	0.999925051125472	8
HES5	-0.181993973974778	0.789551438210973	0.999925051125472	8
AL139246.5	-0.16912316660849	0.539083931595332	0.999925051125472	8
TNFRSF14-AS1	-0.135664257024333	0.493506006985291	0.999925051125472	8
TNFRSF14	-0.0881828121241681	0.531857950657096	0.999925051125472	8
AL139246.2	-0.195224032840196	0.740039585495622	0.999925051125472	8
AL139246.3	-0.115839070955645	0.737862333773062	0.999925051125472	8
PRXL2B	-0.134139615657002	0.455941134724672	0.999925051125472	8
MMEL1	-0.473048822922669	0.344249572666338	0.999925051125472	8
TTC34	-0.0173569774846768	0.947631767175223	0.999925051125472	8
PRDM16-DT	0.761272926382882	0.346547459665667	0.999925051125472	8
PRDM16	0.27773127921217	0.269102956525544	0.999925051125472	8
AL512383.1	-0.391356556837633	0.709652777831717	0.999925051125472	8
AL590438.1	1.18978645046092	0.0978665398428008	0.999925051125472	8
AL354743.2	-0.163561466810016	0.905709185086934	0.999925051125472	8
AL354743.1	1.51030430746214	0.136092406094157	0.999925051125472	8
ARHGEF16	-0.753624675783303	0.0330231641732409	0.999925051125472	8
AL512413.1	0.773266952414233	0.227514337963885	0.999925051125472	8
MEGF6	-0.211546361557328	0.159191484698751	0.999925051125472	8
AL513320.1	-0.224222138880307	0.6378464969053	0.999925051125472	8
TPRG1L	0.173959223215768	0.0685354154837291	0.999925051125472	8
WRAP73	-0.163261188931758	0.250833199308509	0.999925051125472	8
