gene	log2FC	p	padj	n
ENSG00000117318	-1.18220573462079	0.140837721482811	0.46227165137313	6
ENSG00000142676	0.106055413379757	0.410373444961268	0.715111438795911	6
ENSG00000011007	0.684446439747242	0.00605934495518773	0.123905103059163	6
ENSG00000236810	0.204764304203946	0.776588216937229	0.916755633966067	6
ENSG00000057757	0.139731684497285	0.348516732398337	0.672022162360055	6
ENSG00000011009	0.172785372422339	0.359376227418745	0.680396248016723	6
ENSG00000117308	0.776760987556547	0.0495467133457687	0.318150270752599	6
ENSG00000117305	0.598844631828902	0.120183581152984	0.436682917836478	6
ENSG00000179163	0.0334877442864604	0.880675264881278	0.956216156878702	6
ENSG00000189266	-0.213484220717741	0.146580956213934	0.470170260890369	6
ENSG00000188529	-0.00319455047485443	0.985226393524855	0.995205960915926	6
ENSG00000142661	0.270040611606734	0.865869658894889	NA	6
ENSG00000158055	-1.00582581602085	0.531990425284989	NA	6
ENSG00000001460	0.396668911031128	0.0542637259198518	0.32999978681089	6
ENSG00000001461	-0.39067756665689	0.127998128941424	0.444878975203047	6
ENSG00000117602	-0.703710247913288	0.0577855141416537	0.339702831883355	6
ENSG00000133226	-0.0211630183743954	0.878745956903046	0.955972774368585	6
ENSG00000169504	-0.507597978344158	0.0332977611389751	0.267669085568484	6
ENSG00000020633	1.03495981723622	0.324235404497006	NA	6
ENSG00000117614	-0.0892742646027773	0.516748989382912	0.781203776609113	6
ENSG00000117616	-0.207942673818238	0.519299523416006	0.782740586997921	6
ENSG00000272432	0.669016204258216	0.654850145126909	NA	6
ENSG00000187010	-4.13738504295565	0.0159410617530552	NA	6
ENSG00000183726	-0.265615320561652	0.296878715134633	0.627348841530765	6
ENSG00000188672	0.163860335604355	0.817018217405596	0.934950853553261	6
ENSG00000204178	0.134251280663457	0.313742510227721	0.642454812946086	6
ENSG00000157978	0.0672931851130143	0.755839381812558	0.908096588615907	6
ENSG00000117643	-0.303684801778162	0.555268212300752	0.805108893076532	6
ENSG00000162430	-0.266803076567716	0.252259345188091	0.580103271706007	6
ENSG00000228172	-0.40371550754706	0.522806652407407	0.78512108778049	6
ENSG00000117640	0.306836591415913	0.20758563998867	0.538055615012287	6
ENSG00000127423	-0.914819985564149	0.127062272928154	0.444678390281743	6
ENSG00000182749	-0.876792110149231	0.00962353442901725	0.155872024938338	6
ENSG00000117632	-0.810614338007375	0.00401081435555688	0.100261626896398	6
ENSG00000158006	0.851031867368116	0.0301376401493969	0.260055005947052	6
ENSG00000158022	-1.80547436846387	0.103287404146415	NA	6
ENSG00000175087	0.443889334014162	0.148875973330556	0.472367938451651	6
ENSG00000236782	-0.521836994015122	0.702011610655562	NA	6
ENSG00000142684	-0.0988012889537918	0.902743819438269	0.963570678791201	6
ENSG00000142675	1.08011613811074	0.285799443499441	NA	6
ENSG00000130695	-0.145790141096429	0.50071007400141	0.7719300982301	6
ENSG00000142669	-0.239745841308162	0.402323069452785	0.709498342310262	6
ENSG00000158062	0.335983326137761	0.467404451817144	0.751539448702249	6
ENSG00000169442	1.00221485044684	0.406147410546643	0.711403028395769	6
ENSG00000117682	0.694147581067187	0.0648016897133393	0.352120114170597	6
ENSG00000223583	0.495878836572997	0.695087605987504	NA	6
ENSG00000198830	-0.00592430717552736	0.981718911864554	0.99403073613783	6
ENSG00000117676	0.297247495809434	0.503446534907387	0.77392467821682	6
ENSG00000260063	0.901214728481748	0.167753575939698	0.495301267962398	6
ENSG00000117713	0.0510462480168803	0.669023854290701	0.86402159232944	6
ENSG00000060642	0.220917589235669	0.326005036026481	0.653371852382843	6
ENSG00000204160	0.483529837386665	0.149719013149703	0.473699143292642	6
ENSG00000175793	1.67989551279235	0.165863538156257	NA	6
ENSG00000142751	0.0280871745615285	0.846771007590031	0.945758921130329	6
ENSG00000198746	0.339184250435297	0.0531888222380117	0.327385995253035	6
ENSG00000090273	-0.0187064293963948	0.87746929450261	0.955790135838816	6
ENSG00000172746	0.242233011160144	0.883633090813947	NA	6
ENSG00000253368	-1.21722381690511	8.05135702036869e-08	4.47339147020985e-05	6
ENSG00000158246	-0.79352573520953	0.00514216946132505	0.113631719190105	6
ENSG00000090020	-0.312300915943597	0.0187255251444359	0.214991139979328	6
ENSG00000225159	-0.352263253858701	0.840235553738667	NA	6
ENSG00000142784	0.110965725409868	0.604138664216835	0.831464711793195	6
ENSG00000186501	0.0842023897645125	0.530280776201351	0.789206738291822	6
ENSG00000241547	1.21587082932194	0.190723339524388	NA	6
ENSG00000142733	-0.325002359527935	0.149959724059247	0.473760505638404	6
ENSG00000181773	-4.0963205056452	0.0333861743478783	NA	6
ENSG00000158195	0.0650553454109721	0.61441005894945	0.835369458506133	6
ENSG00000126705	-0.269317330119389	0.101645470786983	0.416131207640289	6
ENSG00000000938	1.25619331670136	0.211502653430141	0.54342354491099	6
ENSG00000235912	-0.10526432857618	0.911059180224925	NA	6
ENSG00000126709	0.966625375619113	0.065553594653805	0.353857485089953	6
ENSG00000009780	0.36439706164397	0.202009218681747	0.53193253470412	6
ENSG00000117758	0.357108502294363	0.0369279282284743	0.279431883256343	6
ENSG00000117751	0.0213429503722857	0.853391328491915	0.948812577687874	6
ENSG00000130775	1.14378877631694	0.0593641903196367	0.342085535220267	6
ENSG00000117748	0.0913000188781666	0.697043856612949	0.876615087761734	6
ENSG00000158156	-0.467468852278291	0.149685123564506	0.473699143292642	6
ENSG00000158161	0.0688636006956059	0.5862046249641	0.822441694806741	6
ENSG00000228589	-0.0983534664606548	0.956231153194292	NA	6
ENSG00000169403	0.213469989480153	0.827008374456359	NA	6
ENSG00000126698	0.104628762112822	0.495577076231197	0.769086301668425	6
ENSG00000130770	-0.207168550422231	0.161630727827843	0.48710149084007	6
ENSG00000270605	0.197359003073082	0.783761792888108	0.919739172660503	6
ENSG00000130766	-0.28827688487724	0.132899579685607	0.451298571761216	6
ENSG00000130772	0.251705048193023	0.12532077917629	0.442993719983081	6
ENSG00000204138	-0.37672753198824	0.0617983756468816	0.346569192343638	6
ENSG00000180198	-0.12049887699203	0.536526540196747	0.793627823610696	6
ENSG00000242125	-0.186061671830213	0.510964741085565	0.777935738618441	6
ENSG00000200087	-1.6501937588239	0.126027780217544	NA	6
ENSG00000279443	0.115790800266105	0.873897870185702	0.954185090291898	6
ENSG00000180098	0.144358049184656	0.431710428529662	0.72732286203791	6
ENSG00000197989	-0.344172103959371	0.372330361584924	0.689482613400388	6
ENSG00000120656	0.0310506829385601	0.809224567405844	0.930674631563268	6
ENSG00000188060	0.535361716499168	0.400371718500762	0.708376685346199	6
ENSG00000229388	0.662277864669112	0.255321240979698	0.583850791993699	6
ENSG00000162419	0.0152030946520751	0.93011814373269	0.974300628743707	6
